,id,created_at,cleaned_tweet
294,1388229925602136064,2021-04-30 20:33:00+00:00,lit world free creation soon home cap
295,1388215083520589824,2021-04-30 19:34:02+00:00,lit world free creation soon home cap
296,1388229202176970752,2021-04-30 20:30:08+00:00,lit world free creation soon home cap
297,1388229128579473408,2021-04-30 20:29:50+00:00,lit world free creation soon home cap
298,1388229112137801728,2021-04-30 20:29:47+00:00,lit world free creation soon home cap
299,1388209291979497472,2021-04-30 19:11:01+00:00,lit world free creation soon home cap
300,1393518317294526464,2021-05-15 10:47:11+00:00,lit world free creation soon home cap
301,1388219971537276928,2021-04-30 19:53:27+00:00,lit world free creation soon home cap
302,1388229941913743104,,
303,1393554082695110656,2021-05-15 13:09:18+00:00,lit world free creation soon home cap
304,1388214213722533888,2021-04-30 19:30:34+00:00,lit world free creation soon home cap
305,1388209284664631296,2021-04-30 19:10:59+00:00,lit world free creation soon home cap
306,1388214225110110208,2021-04-30 19:30:37+00:00,lit world free creation soon home cap
307,1388211393854246912,2021-04-30 19:19:22+00:00,lit world free creation soon home cap
308,1393513426505195520,2021-05-15 10:27:45+00:00,nice lit world free creation soon home cap
309,1393034710058561536,2021-05-14 02:45:30+00:00,lit world free creation soon home cap
310,1388208820623601664,2021-04-30 19:09:09+00:00,lit world free creation soon home cap
311,1388219962603413504,2021-04-30 19:53:25+00:00,lit world free creation soon home cap
312,1388214247516098304,,
313,1388209245628284928,2021-04-30 19:10:50+00:00,lit world free creation soon home cap
314,1388219877723303936,2021-04-30 19:53:05+00:00,lit world free creation soon home cap
315,1388211704606064640,2021-04-30 19:20:36+00:00,lit world free creation soon home cap
316,1388218600171867904,,
317,1388214849625223168,2021-04-30 19:33:06+00:00,lit world free creation soon home cap
318,1388219653541879808,2021-04-30 19:52:11+00:00,lit world free creation soon home cap
319,1393028858417487872,2021-05-14 02:22:15+00:00,lit world free creation soon home cap
320,1393519668569071616,2021-05-15 10:52:33+00:00,lit world free creation soon home cap
321,1388209370786193408,2021-04-30 19:11:20+00:00,lit world free creation soon home cap
322,1388209359855947520,,
323,1393548928390402048,2021-05-15 12:48:50+00:00,lit world free creation soon home cap
324,1388215308301873152,2021-04-30 19:34:55+00:00,lit world free creation soon home cap
325,1388214962229760000,2021-04-30 19:33:33+00:00,lit world free creation soon home cap
326,1388211489027153920,2021-04-30 19:19:45+00:00,lit world free creation soon home cap
327,1388209321977073664,2021-04-30 19:11:08+00:00,lit world free creation soon home cap
328,1388209310287736832,2021-04-30 19:11:05+00:00,lit world free creation soon home cap
329,1388211388430970880,2021-04-30 19:19:21+00:00,lit world free creation soon home cap
330,1388219045179125504,,
331,1393028748664999936,,
332,1388212193200590848,2021-04-30 19:22:33+00:00,lit world free creation soon home cap
333,1393533488897347584,2021-05-15 11:47:29+00:00,lit world free creation soon home cap
334,1393513794257575936,2021-05-15 10:29:13+00:00,lit world free creation soon home cap
335,1388229219335905280,2021-04-30 20:30:12+00:00,lit world free creation soon home cap
336,1393549424652062720,2021-05-15 12:50:48+00:00,lit world free creation soon home cap
